disk,type,parallel_threads,threads,busy,qtime,stime
ssd,compression,8,1,51,0.1,0.1
ssd,compression,8,1,54,0.0,0.1
ssd,compression,16,1,100,0.2,0.0
ssd,compression,16,1,100,0.2,0.0
ssd,compression,16,1,99,0.2,0.0
ssd,compression,16,1,98,0.2,0.0
ssd,compression,16,1,100,0.2,0.0
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,100,0.2,0.1
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,100,0.2,0.1
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,100,0.2,0.1
ssd,compression,16,1,97,0.2,0.1
ssd,compression,16,1,100,0.2,0.1
ssd,compression,16,1,97,0.2,0.1
ssd,compression,16,1,98,0.2,0.1
ssd,compression,16,1,97,0.2,0.1
ssd,compression,16,1,99,0.2,0.1
ssd,compression,16,1,96,0.2,0.1
ssd,compression,16,1,97,1.2,0.1
ssd,compression,16,1,96,0.5,0.1
ssd,compression,16,1,96,0.7,0.1
ssd,compression,16,1,95,0.6,0.1
ssd,compression,16,1,96,0.5,0.1
ssd,compression,16,1,95,0.5,0.1
ssd,compression,16,1,95,0.4,0.1
ssd,compression,16,1,88,0.6,0.1
ssd,compression,16,1,91,0.5,0.1
ssd,compression,16,1,94,0.5,0.1
ssd,compression,16,1,90,0.5,0.1
ssd,compression,16,1,92,0.5,0.1
ssd,compression,16,1,88,0.4,0.1
ssd,compression,16,1,88,0.4,0.1
ssd,compression,16,1,87,0.4,0.1
ssd,compression,16,1,90,0.4,0.1
ssd,compression,16,1,88,0.4,0.1
ssd,compression,16,1,91,0.4,0.1
ssd,compression,16,1,84,0.5,0.1
ssd,compression,16,1,86,0.5,0.1
ssd,compression,16,1,85,0.5,0.1
ssd,compression,16,1,84,0.5,0.1
ssd,compression,16,1,82,0.5,0.1
ssd,compression,16,1,85,0.5,0.1
ssd,compression,16,1,83,0.4,0.1
ssd,compression,16,1,84,0.4,0.1
ssd,compression,16,1,82,0.4,0.1
ssd,compression,16,1,76,0.4,0.1
ssd,compression,16,1,75,0.4,0.1
ssd,compression,16,1,76,0.4,0.1
ssd,compression,16,1,78,0.4,0.1
ssd,compression,16,1,77,0.4,0.1
ssd,compression,16,1,79,0.5,0.1
ssd,compression,16,1,76,0.5,0.1
ssd,compression,16,1,74,0.5,0.1
ssd,compression,16,1,73,0.4,0.1
ssd,compression,16,1,74,0.4,0.1
ssd,compression,16,1,69,0.5,0.1
ssd,compression,16,1,73,0.4,0.1
ssd,compression,16,1,74,0.5,0.1
ssd,compression,16,1,74,0.6,0.1
ssd,compression,16,1,71,0.4,0.1
ssd,compression,16,1,70,0.5,0.1
ssd,compression,16,1,75,0.5,0.1
ssd,compression,16,1,73,0.5,0.1
ssd,compression,16,1,70,0.3,0.1
ssd,compression,16,1,68,0.4,0.1
ssd,compression,16,1,70,0.5,0.1
ssd,compression,16,1,66,0.4,0.1
ssd,compression,16,1,67,0.4,0.1
ssd,compression,16,1,66,0.5,0.1
ssd,compression,16,1,67,0.4,0.1
ssd,compression,16,1,69,0.7,0.1
ssd,compression,16,1,74,0.8,0.1
ssd,compression,16,1,71,1.0,0.1
ssd,compression,16,1,75,1.1,0.1
ssd,compression,16,1,76,0.8,0.1
ssd,compression,16,1,75,1.0,0.1
ssd,compression,16,1,74,0.9,0.1
ssd,compression,16,1,73,1.1,0.1
ssd,compression,16,1,78,0.8,0.1
ssd,compression,16,1,67,0.5,0.1
ssd,compression,16,1,68,0.5,0.1
ssd,compression,16,1,64,0.5,0.1
ssd,compression,16,1,64,0.4,0.1
ssd,compression,16,1,68,0.6,0.1
ssd,compression,16,1,60,0.4,0.1
ssd,compression,16,1,64,0.5,0.1
ssd,compression,16,1,66,0.5,0.1
ssd,compression,16,1,64,0.5,0.1
ssd,compression,16,1,63,0.5,0.1
ssd,compression,16,1,60,0.5,0.1
ssd,compression,16,1,66,0.5,0.1
ssd,compression,16,1,61,0.5,0.1
ssd,compression,16,1,60,0.6,0.1
ssd,compression,16,1,62,0.4,0.1
ssd,compression,16,1,66,0.4,0.1
ssd,compression,16,1,65,0.7,0.1
ssd,compression,16,1,60,0.5,0.1
ssd,compression,16,1,63,0.4,0.1
ssd,compression,16,1,66,0.5,0.1
ssd,compression,16,1,64,0.5,0.1
ssd,compression,16,1,64,0.5,0.1
ssd,compression,16,1,61,0.5,0.1
ssd,compression,16,1,59,0.4,0.1
ssd,compression,16,1,61,0.5,0.1
ssd,compression,16,1,61,0.5,0.1
ssd,compression,16,1,60,0.5,0.1
ssd,compression,16,1,64,0.4,0.1
ssd,compression,16,1,61,0.7,0.1
ssd,compression,16,1,62,0.4,0.1
ssd,compression,16,1,61,0.4,0.1
ssd,compression,16,1,60,0.5,0.1
ssd,compression,16,1,61,0.5,0.1
ssd,compression,16,1,65,0.5,0.1
ssd,compression,16,1,59,0.6,0.1
ssd,compression,16,1,58,0.4,0.1
ssd,compression,16,1,67,0.6,0.1
ssd,compression,16,1,58,0.5,0.1
ssd,compression,16,1,64,0.6,0.1
ssd,compression,16,1,64,0.5,0.1
ssd,compression,16,1,64,0.6,0.1
ssd,compression,16,1,59,0.6,0.1
ssd,compression,16,1,56,0.5,0.1
ssd,compression,16,1,62,0.5,0.1
ssd,compression,16,1,61,0.5,0.1
ssd,compression,16,1,65,0.6,0.1
ssd,compression,16,1,61,0.7,0.1
ssd,compression,16,1,54,0.7,0.1
ssd,compression,16,1,63,0.4,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,51,0.0,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,54,0.0,0.1
ssd,compression,16,1,47,0.0,0.1
ssd,compression,16,1,52,0.0,0.1
ssd,compression,16,1,49,0.0,0.1
ssd,compression,16,1,50,0.0,0.1
ssd,compression,16,1,48,0.0,0.1
ssd,compression,16,1,52,0.0,0.1
ssd,compression,16,1,51,0.0,0.1
ssd,compression,16,1,52,0.0,0.1
ssd,compression,16,1,49,0.0,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,56,0.0,0.1
ssd,compression,16,1,48,0.0,0.1
ssd,compression,16,1,50,0.0,0.1
ssd,compression,16,1,49,0.0,0.1
ssd,compression,16,1,58,0.0,0.1
ssd,compression,16,1,56,0.1,0.1
ssd,compression,16,1,56,0.0,0.1
ssd,compression,16,1,51,0.0,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,56,0.0,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,55,0.0,0.1
ssd,compression,16,1,53,0.0,0.1
ssd,compression,32,1,99,0.2,0.0
ssd,compression,32,1,100,0.2,0.0
ssd,compression,32,1,100,0.2,0.0
ssd,compression,32,1,99,0.2,0.0
ssd,compression,32,1,101,0.2,0.0
ssd,compression,32,1,98,0.2,0.0
ssd,compression,32,1,99,0.2,0.0
ssd,compression,32,1,99,0.2,0.1
ssd,compression,32,1,97,0.2,0.1
ssd,compression,32,1,100,0.2,0.1
ssd,compression,32,1,99,0.2,0.1
ssd,compression,32,1,99,0.2,0.1
ssd,compression,32,1,97,0.2,0.1
ssd,compression,32,1,98,0.2,0.1
ssd,compression,32,1,96,0.2,0.1
ssd,compression,32,1,96,0.2,0.1
ssd,compression,32,1,98,0.2,0.1
ssd,compression,32,1,97,0.2,0.1
ssd,compression,32,1,94,0.2,0.1
ssd,compression,32,1,96,0.2,0.1
ssd,compression,32,1,96,0.2,0.1
ssd,compression,32,1,96,0.2,0.1
ssd,compression,32,1,95,1.0,0.1
ssd,compression,32,1,94,0.4,0.1
ssd,compression,32,1,95,0.5,0.1
ssd,compression,32,1,93,0.4,0.1
ssd,compression,32,1,91,0.4,0.1
ssd,compression,32,1,95,0.5,0.1
ssd,compression,32,1,94,0.5,0.1
ssd,compression,32,1,95,0.5,0.1
ssd,compression,32,1,93,0.5,0.1
ssd,compression,32,1,91,0.4,0.1
ssd,compression,32,1,90,0.5,0.1
ssd,compression,32,1,87,0.5,0.1
ssd,compression,32,1,92,0.5,0.1
ssd,compression,32,1,91,0.4,0.1
ssd,compression,32,1,87,0.4,0.1
ssd,compression,32,1,91,0.5,0.1
ssd,compression,32,1,87,0.5,0.1
ssd,compression,32,1,88,0.4,0.1
ssd,compression,32,1,87,0.4,0.1
ssd,compression,32,1,85,0.5,0.1
ssd,compression,32,1,83,0.5,0.1
ssd,compression,32,1,85,0.5,0.1
ssd,compression,32,1,82,0.4,0.1
ssd,compression,32,1,82,0.5,0.1
ssd,compression,32,1,80,0.3,0.1
ssd,compression,32,1,80,0.5,0.1
ssd,compression,32,1,82,0.5,0.1
ssd,compression,32,1,82,0.5,0.1
ssd,compression,32,1,80,0.5,0.1
ssd,compression,32,1,83,0.5,0.1
ssd,compression,32,1,80,0.6,0.1
ssd,compression,32,1,82,0.7,0.1
ssd,compression,32,1,82,0.7,0.1
ssd,compression,32,1,83,1.0,0.1
ssd,compression,32,1,79,0.6,0.1
ssd,compression,32,1,77,0.6,0.1
ssd,compression,32,1,74,0.5,0.1
ssd,compression,32,1,76,0.4,0.1
ssd,compression,32,1,72,0.5,0.1
ssd,compression,32,1,79,0.5,0.1
ssd,compression,32,1,79,0.5,0.1
ssd,compression,32,1,79,0.5,0.1
ssd,compression,32,1,71,0.5,0.1
ssd,compression,32,1,71,0.6,0.1
ssd,compression,32,1,67,0.6,0.1
ssd,compression,32,1,68,0.4,0.1
ssd,compression,32,1,77,0.4,0.1
ssd,compression,32,1,72,0.5,0.1
ssd,compression,32,1,69,0.5,0.1
ssd,compression,32,1,72,0.5,0.1
ssd,compression,32,1,68,0.5,0.1
ssd,compression,32,1,62,0.5,0.1
ssd,compression,32,1,66,0.5,0.1
ssd,compression,32,1,70,0.5,0.1
ssd,compression,32,1,67,0.5,0.1
ssd,compression,32,1,61,0.5,0.1
ssd,compression,32,1,67,0.5,0.1
ssd,compression,32,1,70,0.5,0.1
ssd,compression,32,1,65,0.6,0.1
ssd,compression,32,1,65,0.4,0.1
ssd,compression,32,1,72,0.5,0.1
ssd,compression,32,1,68,0.6,0.1
ssd,compression,32,1,64,0.6,0.1
ssd,compression,32,1,70,0.4,0.1
ssd,compression,32,1,66,0.6,0.1
ssd,compression,32,1,69,0.6,0.1
ssd,compression,32,1,64,0.6,0.1
ssd,compression,32,1,65,0.6,0.1
ssd,compression,32,1,68,0.6,0.1
ssd,compression,32,1,72,0.9,0.1
ssd,compression,32,1,63,0.5,0.1
ssd,compression,32,1,63,0.6,0.1
ssd,compression,32,1,69,0.6,0.1
ssd,compression,32,1,65,0.4,0.1
ssd,compression,32,1,64,0.5,0.1
ssd,compression,32,1,64,0.5,0.1
ssd,compression,32,1,60,0.5,0.1
ssd,compression,32,1,60,0.5,0.1
ssd,compression,32,1,57,0.4,0.1
ssd,compression,32,1,56,0.5,0.1
ssd,compression,32,1,68,0.5,0.1
ssd,compression,32,1,62,0.5,0.1
ssd,compression,32,1,68,0.5,0.1
ssd,compression,32,1,60,0.5,0.1
ssd,compression,32,1,65,0.6,0.1
ssd,compression,32,1,67,0.5,0.1
ssd,compression,32,1,60,0.5,0.1
ssd,compression,32,1,60,0.5,0.1
ssd,compression,32,1,63,0.6,0.1
ssd,compression,32,1,61,0.5,0.1
ssd,compression,32,1,61,0.5,0.1
ssd,compression,32,1,60,0.6,0.1
ssd,compression,32,1,64,0.6,0.1
ssd,compression,32,1,65,0.8,0.1
ssd,compression,32,1,67,0.7,0.1
ssd,compression,32,1,62,0.8,0.1
ssd,compression,32,1,66,1.3,0.1
ssd,compression,32,1,63,0.7,0.1
ssd,compression,32,1,65,0.9,0.1
ssd,compression,32,1,65,0.9,0.1
ssd,compression,32,1,64,0.9,0.1
ssd,compression,32,1,67,0.9,0.1
ssd,compression,32,1,63,0.8,0.1
ssd,compression,32,1,60,0.6,0.1
ssd,compression,32,1,61,0.6,0.1
ssd,compression,32,1,56,0.7,0.1
ssd,compression,32,1,59,0.5,0.1
ssd,compression,32,1,61,0.7,0.1
ssd,compression,32,1,58,0.2,0.1
ssd,compression,32,1,50,0.0,0.1
ssd,compression,32,1,56,0.0,0.1
ssd,compression,32,1,50,0.0,0.1
ssd,compression,32,1,49,0.0,0.1
ssd,compression,32,1,55,0.0,0.1
ssd,compression,32,1,52,0.0,0.1
ssd,compression,32,1,53,0.0,0.1
ssd,compression,32,1,48,0.0,0.1
ssd,compression,32,1,50,0.0,0.1
ssd,compression,32,1,48,0.0,0.1
ssd,compression,32,1,60,0.0,0.1
ssd,compression,32,1,55,0.0,0.1
ssd,compression,32,1,50,0.0,0.1
ssd,compression,32,1,53,0.0,0.1
ssd,compression,32,1,51,0.0,0.1
ssd,compression,32,1,50,0.0,0.1
ssd,compression,32,1,52,0.0,0.1
ssd,compression,32,1,48,0.0,0.1
ssd,compression,32,1,56,0.0,0.1
ssd,compression,32,1,48,0.0,0.1
ssd,compression,32,1,44,0.0,0.1
ssd,compression,32,1,52,0.1,0.1
ssd,compression,32,1,51,0.0,0.1
ssd,compression,32,1,51,0.0,0.1
ssd,compression,32,1,48,0.0,0.1
ssd,compression,32,1,48,0.0,0.1
ssd,compression,32,1,51,0.0,0.1
ssd,compression,32,1,50,0.0,0.1
ssd,compression,1,4,100,0.2,0.0
ssd,compression,1,4,100,0.2,0.0
ssd,compression,1,4,99,0.2,0.0
ssd,compression,1,4,100,0.2,0.0
ssd,compression,1,4,100,0.2,0.0
ssd,compression,1,4,100,0.2,0.0
ssd,compression,1,4,100,0.2,0.0
ssd,compression,1,4,99,0.2,0.0
ssd,compression,1,4,99,0.2,0.1
ssd,compression,1,4,99,0.2,0.1
ssd,compression,1,4,100,0.2,0.1
ssd,compression,1,4,100,0.2,0.1
ssd,compression,1,4,100,0.2,0.1
ssd,compression,1,4,100,0.2,0.1
ssd,compression,1,4,98,0.2,0.1
ssd,compression,1,4,98,0.2,0.1
ssd,compression,1,4,96,0.2,0.1
ssd,compression,1,4,96,0.2,0.1
ssd,compression,1,4,96,0.2,0.1
ssd,compression,1,4,95,0.2,0.1
ssd,compression,1,4,96,0.2,0.1
ssd,compression,1,4,94,0.2,0.1
ssd,compression,1,4,96,0.4,0.1
ssd,compression,1,4,96,0.6,0.1
ssd,compression,1,4,93,0.6,0.1
ssd,compression,1,4,95,0.7,0.1
ssd,compression,1,4,94,0.7,0.1
ssd,compression,1,4,94,0.6,0.1
ssd,compression,1,4,90,0.5,0.1
ssd,compression,1,4,92,0.6,0.1
ssd,compression,1,4,91,0.5,0.1
ssd,compression,1,4,89,0.6,0.1
ssd,compression,1,4,87,0.6,0.1
ssd,compression,1,4,90,0.5,0.1
ssd,compression,1,4,87,0.5,0.1
ssd,compression,1,4,85,0.5,0.1
ssd,compression,1,4,87,0.6,0.1
ssd,compression,1,4,88,0.7,0.1
ssd,compression,1,4,88,0.7,0.1
ssd,compression,1,4,86,0.6,0.1
ssd,compression,1,4,84,0.6,0.1
ssd,compression,1,4,79,0.5,0.1
ssd,compression,1,4,82,0.5,0.1
ssd,compression,1,4,83,0.6,0.1
ssd,compression,1,4,82,0.5,0.1
ssd,compression,1,4,82,0.6,0.1
ssd,compression,1,4,84,0.6,0.1
ssd,compression,1,4,77,0.6,0.1
ssd,compression,1,4,77,0.6,0.1
ssd,compression,1,4,79,0.6,0.1
ssd,compression,1,4,71,0.6,0.1
ssd,compression,1,4,71,0.7,0.1
ssd,compression,1,4,73,0.7,0.1
ssd,compression,1,4,74,0.5,0.1
ssd,compression,1,4,78,0.5,0.1
ssd,compression,1,4,76,0.6,0.1
ssd,compression,1,4,72,0.6,0.1
ssd,compression,1,4,75,0.6,0.1
ssd,compression,1,4,72,0.6,0.1
ssd,compression,1,4,76,0.6,0.1
ssd,compression,1,4,72,0.6,0.1
ssd,compression,1,4,70,0.6,0.1
ssd,compression,1,4,74,0.5,0.1
ssd,compression,1,4,70,0.7,0.1
ssd,compression,1,4,67,0.6,0.1
ssd,compression,1,4,69,0.5,0.1
ssd,compression,1,4,70,0.6,0.1
ssd,compression,1,4,76,0.6,0.1
ssd,compression,1,4,69,0.6,0.1
ssd,compression,1,4,66,0.7,0.1
ssd,compression,1,4,70,0.7,0.1
ssd,compression,1,4,70,0.6,0.1
ssd,compression,1,4,67,0.7,0.1
ssd,compression,1,4,65,0.8,0.1
ssd,compression,1,4,70,0.6,0.1
ssd,compression,1,4,66,0.6,0.1
ssd,compression,1,4,69,0.7,0.1
ssd,compression,1,4,67,0.6,0.1
ssd,compression,1,4,71,0.6,0.1
ssd,compression,1,4,67,0.6,0.1
ssd,compression,1,4,63,0.5,0.1
ssd,compression,1,4,66,0.6,0.1
ssd,compression,1,4,61,0.5,0.1
ssd,compression,1,4,65,0.7,0.1
ssd,compression,1,4,65,0.7,0.1
ssd,compression,1,4,64,0.6,0.1
ssd,compression,1,4,62,0.6,0.1
ssd,compression,1,4,66,0.6,0.1
ssd,compression,1,4,64,0.7,0.1
ssd,compression,1,4,68,0.8,0.1
ssd,compression,1,4,60,0.8,0.1
ssd,compression,1,4,54,0.1,0.1
ssd,compression,1,4,53,0.0,0.1
ssd,compression,1,4,58,0.0,0.1
ssd,compression,1,4,60,0.0,0.1
ssd,compression,1,4,56,0.0,0.1
ssd,compression,1,4,57,0.0,0.1
ssd,compression,1,4,60,0.0,0.1
ssd,compression,1,4,58,0.0,0.1
ssd,compression,1,4,54,0.0,0.1
ssd,compression,1,4,57,0.0,0.1
ssd,compression,1,4,57,0.0,0.1
ssd,compression,1,4,57,0.0,0.1
ssd,compression,1,4,54,0.0,0.1
ssd,compression,1,4,60,0.0,0.1
ssd,compression,1,4,53,0.0,0.1
ssd,compression,1,4,58,0.0,0.1
ssd,compression,1,4,50,0.0,0.1
ssd,compression,1,4,51,0.0,0.1
ssd,compression,1,4,52,0.0,0.1
ssd,compression,1,4,53,0.0,0.1
ssd,compression,1,4,58,0.0,0.1
ssd,compression,1,4,57,0.0,0.1
ssd,compression,1,4,53,0.0,0.1
ssd,compression,4,4,99,0.2,0.0
ssd,compression,4,4,100,0.2,0.0
ssd,compression,4,4,100,0.2,0.0
ssd,compression,4,4,99,0.2,0.0
ssd,compression,4,4,98,0.2,0.0
ssd,compression,4,4,99,0.2,0.1
ssd,compression,4,4,100,0.2,0.1
ssd,compression,4,4,99,0.2,0.1
ssd,compression,4,4,99,0.2,0.1
ssd,compression,4,4,98,0.2,0.1
ssd,compression,4,4,99,0.2,0.1
ssd,compression,4,4,98,0.2,0.1
ssd,compression,4,4,98,0.2,0.1
ssd,compression,4,4,97,0.2,0.1
ssd,compression,4,4,98,0.2,0.1
ssd,compression,4,4,96,0.2,0.1
ssd,compression,4,4,96,0.2,0.1
ssd,compression,4,4,96,0.2,0.1
ssd,compression,4,4,96,0.2,0.1
ssd,compression,4,4,95,0.2,0.1
ssd,compression,4,4,91,0.2,0.1
ssd,compression,4,4,94,0.4,0.1
ssd,compression,4,4,93,0.6,0.1
ssd,compression,4,4,94,0.4,0.1
ssd,compression,4,4,93,0.4,0.1
ssd,compression,4,4,95,0.5,0.1
ssd,compression,4,4,93,0.4,0.1
ssd,compression,4,4,94,0.7,0.1
ssd,compression,4,4,95,0.8,0.1
ssd,compression,4,4,93,0.6,0.1
ssd,compression,4,4,91,0.7,0.1
ssd,compression,4,4,91,0.6,0.1
ssd,compression,4,4,92,0.2,0.1
ssd,compression,4,4,88,0.7,0.1
ssd,compression,4,4,92,0.5,0.1
ssd,compression,4,4,93,0.8,0.1
ssd,compression,4,4,91,0.7,0.1
ssd,compression,4,4,87,0.5,0.1
ssd,compression,4,4,88,0.7,0.1
ssd,compression,4,4,85,0.7,0.1
ssd,compression,4,4,88,1.1,0.1
ssd,compression,4,4,84,1.0,0.1
ssd,compression,4,4,86,0.4,0.1
ssd,compression,4,4,84,0.7,0.1
ssd,compression,4,4,83,0.7,0.1
ssd,compression,4,4,84,0.7,0.1
ssd,compression,4,4,86,0.8,0.1
ssd,compression,4,4,82,0.6,0.1
ssd,compression,4,4,81,0.8,0.1
ssd,compression,4,4,77,0.6,0.1
ssd,compression,4,4,80,0.5,0.1
ssd,compression,4,4,78,0.6,0.1
ssd,compression,4,4,81,0.7,0.1
ssd,compression,4,4,78,0.9,0.1
ssd,compression,4,4,78,1.0,0.1
ssd,compression,4,4,80,0.8,0.1
ssd,compression,4,4,78,1.1,0.1
ssd,compression,4,4,76,0.5,0.1
ssd,compression,4,4,74,0.9,0.1
ssd,compression,4,4,70,0.5,0.1
ssd,compression,4,4,77,0.6,0.1
ssd,compression,4,4,75,1.0,0.1
ssd,compression,4,4,77,0.8,0.1
ssd,compression,4,4,76,1.1,0.1
ssd,compression,4,4,78,1.0,0.1
ssd,compression,4,4,79,1.2,0.1
ssd,compression,4,4,81,1.4,0.1
ssd,compression,4,4,78,0.9,0.1
ssd,compression,4,4,79,1.2,0.1
ssd,compression,4,4,74,1.0,0.1
ssd,compression,4,4,71,0.7,0.1
ssd,compression,4,4,72,0.8,0.1
ssd,compression,4,4,70,0.7,0.1
ssd,compression,4,4,66,0.2,0.1
ssd,compression,4,4,69,0.8,0.1
ssd,compression,4,4,64,0.4,0.1
ssd,compression,4,4,67,0.7,0.1
ssd,compression,4,4,70,0.4,0.1
ssd,compression,4,4,66,0.8,0.1
ssd,compression,4,4,74,0.7,0.1
ssd,compression,4,4,69,0.7,0.1
ssd,compression,4,4,66,0.8,0.1
ssd,compression,4,4,64,0.7,0.1
ssd,compression,4,4,66,0.9,0.1
ssd,compression,4,4,65,1.0,0.1
ssd,compression,4,4,72,1.0,0.1
ssd,compression,4,4,68,0.8,0.1
ssd,compression,4,4,65,0.7,0.1
ssd,compression,4,4,62,0.7,0.1
ssd,compression,4,4,67,0.7,0.1
ssd,compression,4,4,68,0.5,0.1
ssd,compression,4,4,65,1.0,0.1
ssd,compression,4,4,68,0.8,0.1
ssd,compression,4,4,61,1.2,0.1
ssd,compression,4,4,69,1.2,0.1
ssd,compression,4,4,67,0.8,0.1
ssd,compression,4,4,60,0.0,0.1
ssd,compression,4,4,65,0.0,0.1
ssd,compression,4,4,60,0.0,0.1
ssd,compression,4,4,59,0.0,0.1
ssd,compression,4,4,66,0.0,0.1
ssd,compression,4,4,59,0.0,0.1
ssd,compression,4,4,61,0.0,0.1
ssd,compression,4,4,64,0.0,0.1
ssd,compression,4,4,62,0.0,0.1
ssd,compression,4,4,63,0.0,0.1
ssd,compression,4,4,58,0.0,0.1
ssd,compression,4,4,59,0.0,0.1
ssd,compression,4,4,64,0.0,0.1
ssd,compression,4,4,54,0.0,0.1
ssd,compression,4,4,47,0.0,0.1
ssd,compression,4,4,60,0.0,0.1
ssd,compression,4,4,59,0.0,0.1
ssd,compression,4,4,62,0.0,0.1
ssd,compression,4,4,56,0.1,0.1
ssd,compression,4,4,57,0.0,0.1
ssd,compression,4,4,54,0.0,0.1
ssd,compression,4,4,53,0.0,0.1
ssd,compression,4,4,50,0.0,0.1
ssd,compression,4,4,57,0.0,0.1
ssd,compression,8,4,100,0.2,0.0
ssd,compression,8,4,100,0.2,0.0
ssd,compression,8,4,100,0.2,0.0
ssd,compression,8,4,100,0.2,0.0
ssd,compression,8,4,100,0.2,0.0
ssd,compression,8,4,100,0.2,0.0
ssd,compression,8,4,99,0.2,0.0
ssd,compression,8,4,100,0.2,0.1
ssd,compression,8,4,99,0.2,0.1
ssd,compression,8,4,97,0.2,0.1
ssd,compression,8,4,98,0.2,0.1
ssd,compression,8,4,99,0.2,0.1
ssd,compression,8,4,97,0.2,0.1
ssd,compression,8,4,96,0.2,0.1
ssd,compression,8,4,97,0.2,0.1
ssd,compression,8,4,94,0.2,0.1
ssd,compression,8,4,96,0.2,0.1
ssd,compression,8,4,98,0.2,0.1
ssd,compression,8,4,94,0.2,0.1
ssd,compression,8,4,97,0.2,0.1
ssd,compression,8,4,95,0.2,0.1
ssd,compression,8,4,95,0.3,0.1
ssd,compression,8,4,97,1.4,0.1
ssd,compression,8,4,97,0.5,0.1
ssd,compression,8,4,93,0.8,0.1
ssd,compression,8,4,95,0.5,0.1
ssd,compression,8,4,96,0.7,0.1
ssd,compression,8,4,94,0.7,0.1
ssd,compression,8,4,91,0.4,0.1
ssd,compression,8,4,92,0.5,0.1
ssd,compression,8,4,90,0.6,0.1
ssd,compression,8,4,90,0.7,0.1
ssd,compression,8,4,94,0.5,0.1
ssd,compression,8,4,91,0.8,0.1
ssd,compression,8,4,91,0.7,0.1
ssd,compression,8,4,88,0.9,0.1
ssd,compression,8,4,89,0.8,0.1
ssd,compression,8,4,90,0.5,0.1
ssd,compression,8,4,89,0.7,0.1
ssd,compression,8,4,90,1.1,0.1
ssd,compression,8,4,85,0.9,0.1
ssd,compression,8,4,87,0.9,0.1
ssd,compression,8,4,87,0.8,0.1
ssd,compression,8,4,86,0.5,0.1
ssd,compression,8,4,88,0.7,0.1
ssd,compression,8,4,85,0.9,0.1
ssd,compression,8,4,87,0.9,0.1
ssd,compression,8,4,82,0.9,0.1
ssd,compression,8,4,81,0.5,0.1
ssd,compression,8,4,80,0.5,0.1
ssd,compression,8,4,78,0.5,0.1
ssd,compression,8,4,78,0.7,0.1
ssd,compression,8,4,77,0.8,0.1
ssd,compression,8,4,76,0.6,0.1
ssd,compression,8,4,77,0.8,0.1
ssd,compression,8,4,79,0.9,0.1
ssd,compression,8,4,73,0.7,0.1
ssd,compression,8,4,73,0.8,0.1
ssd,compression,8,4,71,0.4,0.1
ssd,compression,8,4,79,0.8,0.1
ssd,compression,8,4,71,0.5,0.1
ssd,compression,8,4,78,0.8,0.1
ssd,compression,8,4,72,0.8,0.1
ssd,compression,8,4,74,0.5,0.1
ssd,compression,8,4,68,0.7,0.1
ssd,compression,8,4,76,0.9,0.1
ssd,compression,8,4,72,0.7,0.1
ssd,compression,8,4,71,0.5,0.1
ssd,compression,8,4,72,0.5,0.1
ssd,compression,8,4,75,1.0,0.1
ssd,compression,8,4,74,1.3,0.1
ssd,compression,8,4,72,0.8,0.1
ssd,compression,8,4,78,0.9,0.1
ssd,compression,8,4,76,1.2,0.1
ssd,compression,8,4,75,1.4,0.1
ssd,compression,8,4,77,1.1,0.1
ssd,compression,8,4,70,1.4,0.1
ssd,compression,8,4,73,1.2,0.1
ssd,compression,8,4,74,0.9,0.1
ssd,compression,8,4,74,0.9,0.1
ssd,compression,8,4,72,0.9,0.1
ssd,compression,8,4,61,0.9,0.1
ssd,compression,8,4,66,0.7,0.1
ssd,compression,8,4,67,0.6,0.1
ssd,compression,8,4,68,1.1,0.1
ssd,compression,8,4,65,0.7,0.1
ssd,compression,8,4,67,1.5,0.1
ssd,compression,8,4,62,1.0,0.1
ssd,compression,8,4,67,0.7,0.1
ssd,compression,8,4,62,0.7,0.1
ssd,compression,8,4,68,1.1,0.1
ssd,compression,8,4,66,1.0,0.1
ssd,compression,8,4,69,0.8,0.1
ssd,compression,8,4,64,0.8,0.1
ssd,compression,8,4,62,1.0,0.1
ssd,compression,8,4,64,0.8,0.1
ssd,compression,8,4,57,0.0,0.1
ssd,compression,8,4,61,0.0,0.1
ssd,compression,8,4,63,0.0,0.1
ssd,compression,8,4,61,0.0,0.1
ssd,compression,8,4,60,0.0,0.1
ssd,compression,8,4,64,0.0,0.1
ssd,compression,8,4,62,0.0,0.1
ssd,compression,8,4,67,0.0,0.1
ssd,compression,8,4,59,0.0,0.1
ssd,compression,8,4,52,0.0,0.1
ssd,compression,8,4,60,0.0,0.1
ssd,compression,8,4,62,0.0,0.1
ssd,compression,8,4,61,0.0,0.1
ssd,compression,8,4,63,0.0,0.1
ssd,compression,8,4,59,0.0,0.1
